16.05.2023                                    Salida dinámica de lista                                                                                         1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			CCAJ-LP07/90/23		113077366	24.04.2023	24.04.2023	40	    10.458,50	BOB	LP.TRASP.CAJ.MN.AG. MAX PAREDES A BISA 0022 21.04	   1.502,66	USD	101044012
			DISPAZ		113077844	24.04.2023	24.04.2023	50	-7,11	BOB	LP. COMPENSACION DISPAZ CCAJ-LP07/89/23	-1,02	USD	101044012
			CCAJ-LP07/89/23		113077367	24.04.2023	24.04.2023	40	     7.365,20	BOB	LP.TRASP.CAJ.MN.AG. MAX PAREDES A BISA 0022 20.04	   1.058,22	USD	101044012
			DISPAZ		113077848	24.04.2023	24.04.2023	50	-38,90	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/91/23	-5,59	USD	101044012
			CCAJ-LP08/91/23		113077360	24.04.2023	24.04.2023	40	     5.425,00	BOB	LP.TRASP.CAJ.MN.AG. ACHUMANI A BISA 0022 21.04	     779,45	USD	101044012
			DISPAZ		113077849	24.04.2023	24.04.2023	50	-23,61	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/90/23	-3,39	USD	101044012
			CCAJ-EA10/168/20		113078045	24.04.2023	24.04.2023	40	     4.546,97	BOB		     653,30	USD	101044012
			CCAJ-EA10/168/20		113078045	24.04.2023	24.04.2023	40	     4.660,41	BOB		     669,60	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       973,30	BOB		     139,84	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.921,66	BOB		     563,46	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.582,62	BOB		     514,74	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     2.511,84	BOB		     360,90	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.212,20	BOB		     461,52	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     4.752,02	BOB		     682,76	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.394,36	BOB		     487,70	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.289,56	BOB		     472,64	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       217,45	BOB		      31,24	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       542,21	BOB		      77,90	USD	101044012
			CCAJ-EA10/168/20		113078045	24.04.2023	24.04.2023	40	    42.880,00	BOB		   6.160,92	USD	101044012
			CCAJ-EA10/168/20		113078045	24.04.2023	24.04.2023	40	     1.000,00	BOB		     143,68	USD	101044012
			CCAJ-EA10/168/20		113078045	24.04.2023	24.04.2023	40	    39.670,50	BOB		   5.699,78	USD	101044012
			10250483739 CASTRO		2000342863	24.04.2023	24.04.2023	50	-39.670,50	BOB	10250483739 CASTRO HURTADO CARLOS ERIK	-5.699,78	USD	101044012
			16460456969 ZABALA		2000342867	24.04.2023	24.04.2023	50	-42.880,00	BOB	16460456969 ZABALA TICONA ALEX JESUS Do	-6.160,92	USD	101044012
			81730308945 CORDOV		2000342845	24.04.2023	24.04.2023	50	-3.778,59	BOB	81730308945 CORDOVA RAMOS HUBER EDDY Do	-542,90	USD	101044012
			81730308946 CORDOV		2000342846	24.04.2023	24.04.2023	50	-6.027,00	BOB	81730308946 CORDOVA RAMOS HUBER EDDY Do	-865,95	USD	101044012
			81730309123 CORDOV		2000342860	24.04.2023	24.04.2023	50	-169.433,30	BOB	81730309123 CORDOVA RAMOS HUBER EDDY Do	-24.343,86	USD	101044012
			81730309122 CORDOV		2000342859	24.04.2023	24.04.2023	50	-108.468,10	BOB	81730309122 CORDOVA RAMOS HUBER EDDY Do	-15.584,50	USD	101044012
			51717827913 Nota:		2000342841	24.04.2023	24.04.2023	50	-180,14	BOB	51717827913 Nota: de ATC	-25,88	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       975,00	BOB		     140,09	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	        68,00	BOB		       9,77	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       585,00	BOB		      84,05	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       100,00	BOB		      14,37	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	    11.448,58	BOB		   1.644,91	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.676,40	BOB		     528,22	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     1.736,30	BOB		     249,47	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	        24,00	BOB		       3,45	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	    12.625,40	BOB		   1.813,99	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.083,39	BOB		     443,02	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       403,00	BOB		      57,90	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     1.443,36	BOB		     207,38	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       464,21	BOB		      66,70	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     2.465,00	BOB		     354,17	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     8.976,70	BOB		   1.289,76	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     1.054,64	BOB		     151,53	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       100,00	BOB		      14,37	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	       370,00	BOB		      53,16	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.300,00	BOB		     474,14	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     2.220,00	BOB		     318,97	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     3.130,00	BOB		     449,71	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     2.590,00	BOB		     372,13	USD	101044012
			CCAJ-LP02/175/20		113078059	24.04.2023	24.04.2023	40	     1.080,00	BOB		     155,17	USD	101044012
			51317893534 de: SO		2000342847	24.04.2023	24.04.2023	50	-464,21	BOB	51317893534 de: SOCALIM S.R.L.	-66,70	USD	101044012
			80460464287 CELEST		2000342852	24.04.2023	24.04.2023	50	-2.465,00	BOB	80460464287 CELESTINA NELLY NINA ALAVE	-354,17	USD	101044012
			45173414958 de:SOS		2000342853	24.04.2023	24.04.2023	50	-975,00	BOB	45173414958 de:SOSSI GUTIERREZ MARIELA	-140,09	USD	101044012
			45113513418 de:MIR		2000342854	24.04.2023	24.04.2023	50	-68,00	BOB	45113513418 de:MIRANDA CASTRO JESSICA H	-9,77	USD	101044012
			51717830763 de: PN		2000342855	24.04.2023	24.04.2023	50	-11.448,58	BOB	51717830763 de: PNI SRL	-1.644,91	USD	101044012
			45113513487 de:SAA		2000342856	24.04.2023	24.04.2023	50	-1.443,36	BOB	45113513487 de:SAAVEDRA ALIAGA ELEODORO	-207,38	USD	101044012
			45163445057 de:ARA		2000342857	24.04.2023	24.04.2023	50	-403,00	BOB	45163445057 de:ARAOZ ALBORTA ROLANDO IG	-57,90	USD	101044012
			10660148681 VARGAS		2000342858	24.04.2023	24.04.2023	50	-12.625,40	BOB	10660148681 VARGAS SANTOS JOSE LUIS Doc	-1.813,99	USD	101044012
			45163445182 de:ALV		2000342864	24.04.2023	24.04.2023	50	-1.736,30	BOB	45163445182 de:ALVAREZ TOLA JHOMAR ROLY	-249,47	USD	101044012
			45173415376 de:AMP		2000342865	24.04.2023	24.04.2023	50	-3.676,40	BOB	45173415376 de:AMPARO PERALTA (Banco So	-528,22	USD	101044012
			45113513694 de:ALV		2000342866	24.04.2023	24.04.2023	50	-24,00	BOB	45113513694 de:ALVAREZ TOLA JHOMAR ROLY	-3,45	USD	101044012
			18960464725 MENDOZ		2000342868	24.04.2023	24.04.2023	50	-1.054,64	BOB	18960464725 MENDOZA CAHUANA JESUS FELCY	-151,53	USD	101044012
			18960464726 MENDOZ		2000342869	24.04.2023	24.04.2023	50	-8.976,70	BOB	18960464726 MENDOZA CAHUANA JESUS FELCY	-1.289,76	USD	101044012
			21741201313 TUMUSL		2000342870	24.04.2023	24.04.2023	50	-3.300,00	BOB	21741201313 TUMUSLA-La Paz BO Tar	-474,14	USD	101044012
			21741201314 TUMUSL		2000342871	24.04.2023	24.04.2023	50	-2.220,00	BOB	21741201314 TUMUSLA-La Paz BO Tar	-318,97	USD	101044012
			21741201315 TUMUSL		2000342872	24.04.2023	24.04.2023	50	-3.130,00	BOB	21741201315 TUMUSLA-La Paz BO Tar	-449,71	USD	101044012
			21741201316 TUMUSL		2000342873	24.04.2023	24.04.2023	50	-2.590,00	BOB	21741201316 TUMUSLA-La Paz BO Tar	-372,13	USD	101044012
			21741201317 TUMUSL		2000342874	24.04.2023	24.04.2023	50	-1.080,00	BOB	21741201317 TUMUSLA-La Paz BO Tar	-155,17	USD	101044012
			21741201318 TUMUSL		2000342875	24.04.2023	24.04.2023	50	-370,00	BOB	21741201318 TUMUSLA-La Paz BO Tar	-53,16	USD	101044012
			21741201319 TUMUSL		2000342876	24.04.2023	24.04.2023	50	-100,00	BOB	21741201319 TUMUSLA-La Paz BO Tar	-14,37	USD	101044012
			81730309124 CORDOV		2000342861	24.04.2023	24.04.2023	50	-114.192,20	BOB	81730309124 CORDOVA RAMOS HUBER EDDY Do	-16.406,93	USD	101044012
			81730309125 CORDOV		2000342862	24.04.2023	24.04.2023	50	-60.094,80	BOB	81730309125 CORDOVA RAMOS HUBER EDDY Do	-8.634,31	USD	101044012
			51717827915 Nota:		2000342843	24.04.2023	24.04.2023	50	-403,85	BOB	51717827915 Nota: de ATC	-58,02	USD	101044012
			11570516779 ABEL U		2000342850	24.04.2023	24.04.2023	50	-4.539,50	BOB	11570516779 ABEL URBANO ALARCON ARROYO	-652,23	USD	101044012
			11570516775 ABEL U		2000342849	24.04.2023	24.04.2023	50	-1.694,30	BOB	11570516775 ABEL URBANO ALARCON ARROYO	-243,43	USD	101044012
			51717827914 Nota:		2000342842	24.04.2023	24.04.2023	50	-328,45	BOB	51717827914 Nota: de ATC	-47,19	USD	101044012
			10670250473 FLORES		2000342844	24.04.2023	24.04.2023	50	-6.703,20	BOB	10670250473 FLORES LOPEZ JHONNY IGNACIO	-963,10	USD	101044012
			51717827912 Nota:		2000342840	24.04.2023	24.04.2023	50	-1.058,54	BOB	51717827912 Nota: de ATC	-152,09	USD	101044012
			19060635121 IBANA		2000342848	24.04.2023	24.04.2023	50	-3.050,50	BOB	19060635121 IBANA SOLIZ CUENTAS Doc.ID:	-438,29	USD	101044012
			CCAJ-EA58/92/23		113078092	24.04.2023	24.04.2023	40	       156,29	BOB		      22,46	USD	101044012
			51517917926 de: CO		2000342851	24.04.2023	24.04.2023	50	-843,00	BOB	51517917926 de: CORDOVA XIMENA	-121,12	USD	101044012
			51167861894 de: GU		2000342877	24.04.2023	24.04.2023	50	-1.857,60	BOB	51167861894 de: GUTIERREZ MARIA	-266,90	USD	101044012
			45163446045 de:ROY		2000342878	24.04.2023	24.04.2023	50	-2.022,97	BOB	45163446045 de:ROYALKITCHEN SRL (Banco	-290,66	USD	101044012
			CCAJ-LP07/92/23		113078088	24.04.2023	24.04.2023	40	       338,46	BOB		      48,63	USD	101044012
			CCAJ-LP08/93/23		113078084	24.04.2023	24.04.2023	40	     2.290,39	BOB		     329,08	USD	101044012
			COCHABAMBA		113077851	24.04.2023	24.04.2023	40	    49.690,05	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/95/202	   7.139,37	USD	101044022
			COCHABAMBA		113077851	24.04.2023	24.04.2023	50	-49.690,05	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/95/202	-7.139,37	USD	101044022
			COCHABAMBA		113077852	24.04.2023	24.04.2023	40	    35.433,35	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/94/202	   5.091,00	USD	101044022
			COCHABAMBA		113077852	24.04.2023	24.04.2023	50	-35.433,35	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/94/202	-5.091,00	USD	101044022
			COCHABAMBA		113077853	24.04.2023	24.04.2023	40	   557.600,90	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/93/202	  80.115,07	USD	101044022
			COCHABAMBA		113077853	24.04.2023	24.04.2023	50	-557.600,90	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB11/93/202	-80.115,07	USD	101044022
			CCAJ-CB11/93/202		113077456	24.04.2023	24.04.2023	40	   557.600,90	BOB	LP.TRASPASO COCHABAMBA A BISA 0031 20.04	  80.115,07	USD	101044022
			COCHABAMBA		113077854	24.04.2023	24.04.2023	40	     5.955,60	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB12/158/23	     855,69	USD	101044022
			COCHABAMBA		113077854	24.04.2023	24.04.2023	50	-5.955,60	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB12/158/23	-855,69	USD	101044022
			CCAJ-CB12/158/23		113077383	24.04.2023	24.04.2023	40	     5.955,60	BOB	LP.TRASP.CAJ.MN.AG. HONDURAS A BISA 0031 20.04	     855,69	USD	101044022
			COCHABAMBA		113077855	24.04.2023	24.04.2023	50	-1,38	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB12/157/23	-0,19	USD	101044022
			CCAJ-CB12/157/23		113077382	24.04.2023	24.04.2023	40	     3.959,70	BOB	LP.TRASP.CAJ.MN.AG. HONDURAS A BISA 0031 20.04	     568,92	USD	101044022
			COCHABAMBA		113077857	24.04.2023	24.04.2023	50	-3,57	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB13/90/23	-0,51	USD	101044022
			CCAJ-CB13/90/23		113077386	24.04.2023	24.04.2023	40	     5.291,70	BOB	LP.TRASP.CAJ.MN.AG. CALAMA A BISA 0031 21.04	     760,30	USD	101044022
			COCHABAMBA		113077858	24.04.2023	24.04.2023	40	     5.005,30	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB13/89/23	     719,15	USD	101044022
			COCHABAMBA		113077858	24.04.2023	24.04.2023	50	-5.005,30	BOB	LP. COMPENSACION COCHABAMBA CCAJ-CB13/89/23	-719,15	USD	101044022
			CCAJ-CB13/89/23		113077387	24.04.2023	24.04.2023	40	     5.005,30	BOB	LP.TRASP.CAJ.MN.AG. CALAMA A BISA 0031 20.04	     719,15	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     1.482,24	BOB		     212,97	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     4.076,85	BOB		     585,75	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       285,12	BOB		      40,97	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     1.798,98	BOB		     258,47	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       903,98	BOB		     129,88	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       271,80	BOB		      39,05	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       516,95	BOB		      74,27	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       443,87	BOB		      63,77	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	        99,91	BOB		      14,35	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     2.983,40	BOB		     428,65	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       870,00	BOB		     125,00	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       239,00	BOB		      34,34	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       441,90	BOB		      63,49	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       713,58	BOB		     102,53	USD	101044022
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     2.639,37	BOB		     379,22	USD	101044022
			53312409961 de: LI		2000342911	24.04.2023	24.04.2023	50	-680,90	BOB	53312409961 de: LINKFOODS S.R.L.	-97,83	USD	101044022
			53112461330 de: MA		2000342912	24.04.2023	24.04.2023	50	-99,91	BOB	53112461330 de: MAMANI DAYNOR	-14,35	USD	101044022
			45163445259 de:DEY		2000342921	24.04.2023	24.04.2023	50	-3.853,40	BOB	45163445259 de:DEYMAR GUZMAN GUTIERREZ	-553,65	USD	101044022
			45113513765 de:ALB		2000342922	24.04.2023	24.04.2023	50	-713,58	BOB	45113513765 de:ALBERT RIVERA LUIS ADOLF	-102,53	USD	101044022
			83710289503 MARILY		2000342908	24.04.2023	24.04.2023	50	-6.026,50	BOB	83710289503 MARILYN LESLIE VIDAL RIOS D	-865,88	USD	101044022
			83710289505 MARILY		2000342910	24.04.2023	24.04.2023	50	-4.736,50	BOB	83710289505 MARILYN LESLIE VIDAL RIOS D	-680,53	USD	101044022
			51717827916 Nota:		2000342907	24.04.2023	24.04.2023	50	-65,76	BOB	51717827916 Nota: de ATC	-9,45	USD	101044022
			83710289504 MARILY		2000342909	24.04.2023	24.04.2023	50	-11.311,80	BOB	83710289504 MARILYN LESLIE VIDAL RIOS D	-1.625,26	USD	101044022
			DISPAZ		113077859	24.04.2023	24.04.2023	50	         0,00	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/173/20	-0,01	USD	101044032
			DISPAZ		113077860	24.04.2023	24.04.2023	40	       607,60	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/173/20	      87,30	USD	101044032
			DISPAZ		113077860	24.04.2023	24.04.2023	50	-607,60	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/173/20	-87,30	USD	101044032
			DISCRUZ		113077869	24.04.2023	24.04.2023	40	   346.529,03	BOB	LP. COMPENSACION DISPAZ CCAJ-SC39/190/20	  49.788,66	USD	101044032
			DISCRUZ		113077869	24.04.2023	24.04.2023	50	-346.529,03	BOB	LP. COMPENSACION DISPAZ CCAJ-SC39/190/20	-49.788,66	USD	101044032
			DISCRUZ		113077870	24.04.2023	24.04.2023	40	   298.352,74	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/188/20	  42.866,79	USD	101044032
			DISCRUZ		113077870	24.04.2023	24.04.2023	50	-298.352,74	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/188/20	-42.866,79	USD	101044032
			DISCRUZ		113077880	24.04.2023	24.04.2023	40	       583,80	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/90/23	      83,88	USD	101044032
			DISCRUZ		113077880	24.04.2023	24.04.2023	50	-583,80	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/90/23	-83,88	USD	101044032
			CCAJ-SC57/90/23		113077374	24.04.2023	24.04.2023	40	       583,80	BOB	LP.TRASP.CAJ.MN.AG. MONTERO A BISA 0049 21.04	      83,88	USD	101044032
			DISCRUZ		113077881	24.04.2023	24.04.2023	40	     2.308,60	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/89/23	     331,70	USD	101044032
			DISCRUZ		113077881	24.04.2023	24.04.2023	50	-2.308,60	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/89/23	-331,70	USD	101044032
			CCAJ-SC57/89/23		113077375	24.04.2023	24.04.2023	40	     2.308,60	BOB	LP.TRASP.CAJ.MN.AG. MONTERO A BISA 0049 20.04	     331,70	USD	101044032
			DISCRUZ		113077882	24.04.2023	24.04.2023	40	     1.775,40	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC65/90/23	     255,09	USD	101044032
			DISCRUZ		113077882	24.04.2023	24.04.2023	50	-1.775,40	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC65/90/23	-255,09	USD	101044032
			CCAJ-SC65/90/23		113077372	24.04.2023	24.04.2023	40	     1.775,40	BOB	LP.TRASP.CAJ.MN.AG. MUTUALISTA A BISA 0049 21.04	     255,09	USD	101044032
			DISCRUZ		113077886	24.04.2023	24.04.2023	50	-2,73	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC65/89/23	-0,39	USD	101044032
			CCAJ-SC65/89/23		113077373	24.04.2023	24.04.2023	40	       394,70	BOB	LP.TRASP.CAJ.MN.AG. MUTUALISTA A BISA 0049 20.04	      56,71	USD	101044032
			DISCRUZ		113077894	24.04.2023	24.04.2023	50	-114,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/91/23	-16,38	USD	101044032
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	       413,07	BOB		      59,35	USD	101044032
			CCAJ-CB11/96/202		113078102	24.04.2023	24.04.2023	40	     2.572,50	BOB		     369,61	USD	101044032
			45163444391 de:DEL		2000342934	24.04.2023	24.04.2023	50	-2.572,50	BOB	45163444391 de:DELIVERYHERO STORES ALMA	-369,61	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       100,94	BOB		      14,50	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     1.236,00	BOB		     177,59	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     2.712,00	BOB		     389,66	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       480,00	BOB		      68,97	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	   151.587,60	BOB		  21.779,83	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	   206.868,00	BOB		  29.722,41	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	    16.000,00	BOB		   2.298,85	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     4.772,60	BOB		     685,72	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       700,48	BOB		     100,64	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     1.316,22	BOB		     189,11	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     1.408,29	BOB		     202,34	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	    25.373,98	BOB		   3.645,69	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     7.191,90	BOB		   1.033,32	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       650,00	BOB		      93,39	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       451,40	BOB		      64,86	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       902,40	BOB		     129,66	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       960,00	BOB		     137,93	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       660,16	BOB		      94,85	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       900,06	BOB		     129,32	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       339,25	BOB		      48,74	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       316,80	BOB		      45,52	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       947,52	BOB		     136,14	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       203,34	BOB		      29,22	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       718,13	BOB		     103,18	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       824,00	BOB		     118,39	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	     5.360,00	BOB		     770,11	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       423,00	BOB		      60,78	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       195,00	BOB		      28,02	USD	101044032
			CCAJ-SC39/192/20		113078108	24.04.2023	24.04.2023	40	       198,00	BOB		      28,45	USD	101044032
			45173414464 de:COS		2000342929	24.04.2023	24.04.2023	50	-902,40	BOB	45173414464 de:COSSIO BASCOPE MARIHOLY	-129,66	USD	101044032
			45123495919 de:LAM		2000342932	24.04.2023	24.04.2023	50	-960,00	BOB	45123495919 de:LAMBROPULOS SUAREZ CARLO	-137,93	USD	101044032
			45163444387 de:IND		2000342933	24.04.2023	24.04.2023	50	-7.191,90	BOB	45163444387 de:INDUALIMENTOS S.R.L. (Ba	-1.033,32	USD	101044032
			45113513039 de:GOM		2000342935	24.04.2023	24.04.2023	50	-660,16	BOB	45113513039 de:GOMEZ MONCADA RUBEN DANI	-94,85	USD	101044032
			45173414864 de:MON		2000342936	24.04.2023	24.04.2023	50	-480,00	BOB	45173414864 de:MONTES MENDEZ DE ANTELO	-68,97	USD	101044032
			45173415125 de:SUP		2000342939	24.04.2023	24.04.2023	50	-900,06	BOB	45173415125 de:SUPERMERCADOS DEL VALLE	-129,32	USD	101044032
			45173415197 de:GON		2000342940	24.04.2023	24.04.2023	50	-451,40	BOB	45173415197 de:GONZALES CATARI MIGUEL (	-64,86	USD	101044032
			45163445008 de:IBA		2000342941	24.04.2023	24.04.2023	50	-339,25	BOB	45163445008 de:IBAÑEZ MENACHO SISSY YAM	-48,74	USD	101044032
			45143718024 de:MUN		2000342942	24.04.2023	24.04.2023	50	-650,00	BOB	45143718024 de:MUNOZ EULALIA SUAREZ GUA	-93,39	USD	101044032
			45133358946 de:PAN		2000342943	24.04.2023	24.04.2023	50	-316,80	BOB	45133358946 de:PANPINO SRL (Banco Crédi	-45,52	USD	101044032
			45113513683 de:TOL		2000342947	24.04.2023	24.04.2023	50	-2.712,00	BOB	45113513683 de:TOLEDO SAAVEDRA ROSSY LE	-389,66	USD	101044032
			14540425064 MENACH		2000342948	24.04.2023	24.04.2023	50	-206.868,00	BOB	14540425064 MENACHO MONTA#O MOISES Doc.	-29.722,41	USD	101044032
			14550434331 CASTRO		2000342952	24.04.2023	24.04.2023	50	-151.587,60	BOB	14550434331 CASTRO DELGADILLO CLAUDIA E	-21.779,83	USD	101044032
			CCAJ-SC39/191/20		113077508	24.04.2023	24.04.2023	40	    26.729,83	BOB		   3.840,49	USD	101044032
			12180505967 CHOQUE		2000342950	24.04.2023	24.04.2023	50	-260.005,60	BOB	12180505967 CHOQUETIJLLA EINAR Doc.ID:C	-37.357,13	USD	101044032
